	12	26	1
	13	35	17
	14	41	18
	15	21	11
	16	28	6
	17	41	19
	18	14	7
	19	16	20
	20	9	1
	21	19	8
	22	10	4
	23	37	10
	24	26	15
	25	26	11
	26	38	10
	27	35	11
	28	41	5
	29	37	3
	30	11	6
	31	20	12
	32	13	10
	33	26	1
	34	35	17
	35	42	9
	36	11	17
	37	38	17
	38	20	10
	39	34	17
	40	13	18
	41	21	6
	42	21	18
	43	38	6
	44	23	8
	45	48	1
	46	39	1
	47	41	9
	48	22	13
	49	23	8
	50	28	2
	51	42	19
	52	23	1
	53	16	11
	54	20	1
	55	40	20
	56	5	9
	57	6	4
	58	18	3
	59	29	2
	60	17	9
	61	8	1
	62	35	3
	63	39	16
	64	22	15
	65	47	8
	66	37	5
	67	7	2
	68	30	9
	69	25	2
	70	28	6
	71	22	8
	72	31	6
	73	42	9
	74	36	7
	75	48	13
	76	24	12
	77	30	1
	78	17	14
	79	31	4
	80	9	15
	81	20	7
	82	15	14
	83	38	7
	84	7	4
	85	44	8
	86	10	14
	87	36	1
	88	49	1
	89	19	15
	90	42	3
	91	47	18
	92	37	11
	93	47	16
	94	36	14
	95	25	16
	96	36	5
	97	39	3
	98	41	20
	99	32	6
	100	13	18
	14	2	26912	4226	100
	1	49	8
	2	24	7
	3	24	1
	4	13	13
	5	47	8
	6	12	1
	7	23	2
	8	15	17
	9	43	7
	10	14	16
	11	47	4
	12	36	1
	13	30	17
	14	17	18
	15	27	11
	16	30	6
	17	11	19
	18	12	7
	19	35	20
	20	24	1
	21	18	8
	22	46	4
	23	11	10
	24	44	15
	25	49	11
	26	33	10
	27	16	11
	28	17	5
	29	35	3
	30	30	6
	31	44	12
	32	37	10
	33	33	1
	34	42	17
	35	41	9
	36	49	17
	37	25	17
	38	20	10
	39	30	17
	40	40	18
	41	14	6
	42	14	18
	43	15	6
	44	19	8
	45	26	1
	46	11	1
	47	43	9
	48	46	13
	49	21	8
	50	39	2
	51	24	19
	52	12	1
	53	48	11
	54	45	1
	55	49	20
	56	12	9
	57	11	4
	58	40	3
	59	34	2
	60	9	9
	61	24	1
	62	48	3
	63	46	16
	64	21	15
	65	33	8
	66	28	5
	67	21	2
	68	20	9
	69	22	2
	70	49	6
	71	31	8
	72	8	6
	73	27	9
	74	7	7
	75	18	13
	76	27	12
	77	44	1
	78	12	14
	79	34	4
	80	32	15
	81	8	7
	82	24	14
	83	21	7
	84	27	4
	85	47	8
	86	31	14
	87	25	1
	88	47	1
	89	39	15
	90	34	3
	91	49	18
	92	25	11
	93	32	16
	94	8	14
	95	36	16
	96	6	5
	97	28	3
	98	6	20
	99	8	6
	100	34	18
	7	1	44573	3848	100
	1	41	8
	2	36	7
	3	21	1
	4	6	13
	5	40	8
	6	46	1
	7	6	2
	8	44	17
	9	43	7
	10	6	16
	11	29	4
	12	10	1
	13	12	17
	14	15	18
	15	23	11
	16	27	6
	17	39	19
	18	33	7
	19	37	20
	20	34	1
	21	35	8
	22	10	4
	23	33	10
	24	10	15
	25	48	11
	26	45	10
	27	37	11
	28	48	5
	29	34	3
	30	15	6
	31	45	12
	32	23	10
	33	11	1
	34	37	17
	35	14	9
	36	27	17
	37	7	17
	38	35	10
	39	9	17
	40	7	18
	41	29	6
	42	39	18
	43	6	6
	44	46	8
	45	32	1
	46	27	1
	47	33	9
	48	28	13
	49	48	8
	50	26	2
	51	31	19
	52	39	1
	53	49	11
	54	48	1
	55	31	20
	56	40	9
	57	19	4
	58	32	3
	59	41	2
	60	21	9
	61	30	1
	62	25	3
	63	22	16
	64	35	15
	65	6	8
	66	9	5
	67	12	2
	68	12	9
	69	23	2
	70	39	6
	71	20	8
	72	38	6
	73	40	9
	74	32	7
	75	21	13
	76	45	12
	77	30	1
	78	26	14
	79	20	4
	80	42	15
	81	7	7
	82	40	14
	83	40	7
	84	39	4
	85	20	8
	86	40	14
	87	19	1
	88	12	1
	89	38	15
	90	17	3
	91	10	18
	92	40	11
	93	9	16
	94	15	14
	95	39	16
	96	14	5
	97	40	3
	98	46	20
	99	26	6
	100	16	18
	18	11	68962	1105	100
	1	25	8
	2	41	7
	3	14	1
	4	7	13
	5	31	8
	6	15	1
	7	11	2
	8	45	17
	9	19	7
	10	36	16
	11	6	4
	12	15	1
	13	28	17
	14	41	18
	15	36	11
	16	49	6
	17	35	19
	18	6	7
	19	48	20
	20	39	1
	21	9	8
	22	39	4
	23	8	10
	24	49	15
	25	7	11
	26	16	10
	27	46	11
	28	11	5
	29	27	3
	30	25	6
	31	23	12
	32	36	10
	33	32	1
	34	16	17
	35	46	9
	36	49	17
	37	25	17
	38	45	10
	39	24	17
	40	22	18
	41	31	6
	42	44	18
	43	16	6
	44	27	8
	45	19	1
	46	17	1
	47	35	9
	48	39	13
	49	20	8
	50	8	2
	51	5	19
	52	46	1
	53	28	11
	54	42	1
	55	42	20
	56	45	9
	57	44	4
	58	28	3
	59	38	2
	60	42	9
	61	30	1
	62	10	3
	63	28	16
	64	24	15
	65	17	8
	66	28	5
	67	6	2
	68	35	9
	69	27	2
	70	41	6
	71	14	8
	72	5	6
	73	20	9
	74	6	7
	75	19	13
	76	20	12
	77	24	1
	78	44	14
	79	45	4
	80	32	15
	81	31	7
	82	36	14
	83	28	7
	84	38	4
	85	20	8
	86	13	14
	87	40	1
	88	20	1
	89	18	15
	90	14	3
	91	32	18
	92	31	11
	93	42	16
	94	49	14
	95	25	16
	96	37	5
	97	24	3
	98	38	20
	99	41	6
	100	34	18
	18	10	62234	1906	100
	1	28	8
	2	26	7
	3	38	1
	4	48	13
	5	32	8
	6	21	1
	7	23	2
	8	15	17
	9	25	7
	10	14	16
	11	47	4
	12	35	1
	13	33	17
	14	21	18
	15	33	11
	16	6	6
	17	9	19
	18	47	7
	19	34	20
	20	40	1
	21	28	8
	22	45	4
	23	43	10
	24	44	15
	25	46	11
	26	43	10
	27	24	11
	28	6	5
	29	28	3
	30	43	6
	31	12	12
	32	16	10
	33	6	1
	34	40	17
	35	35	9
	36	36	17
	37	31	17
	38	7	10
	39	20	17
	40	36	18
	41	19	6
	42	16	18
	43	43	6
	44	23	8
	45	19	1
	46	13	1
	47	9	9
	48	28	13
	49	23	8
	50	46	2
	51	28	19
	52	34	1
	53	27	11
	54	44	1
	55	37	20
	56	15	9
	57	8	4
	58	19	3
	59	34	2
	60	40	9
	61	10	1
	62	28	3
	63	23	16
	64	34	15
	65	33	8
	66	31	5
	67	36	2
	68	43	9
	69	30	2
	70	39	6
	71	6	8
	72	20	6
	73	8	9
	74	26	7
	75	40	13
	76	49	12
	77	20	1
	78	6	14
	79	8	4
	80	41	15
	81	38	7
	82	43	14
	83	28	7
	84	33	4
	85	14	8
	86	23	14
	87	24	1
	88	25	1
	89	33	15
	90	29	3
	91	20	18
	92	17	11
	93	43	16
	94	35	14
	95	24	16
	96	44	5
	97	16	3
	98	20	20
	99	34	6
	100	24	18
	6	3	8410	2771	100
	1	7	8
	2	21	7
	3	16	1
	4	9	13
	5	39	8
	6	45	1
	7	28	2
	8	31	17
	9	8	7
	10	5	16
	11	11	4
	12	17	1
	13	11	17
	14	30	18
	15	10	11
	16	29	6
	17	5	19
	18	10	7
	19	37	20
	20	41	1
	21	31	8
	22	5	4
	23	11	10
	24	13	15
	25	18	11
	26	49	10
	27	33	11
	28	29	5
	29	17	3
	30	46	6
	31	41	12
	32	27	10
	33	40	1
	34	38	17
	35	42	9
	36	18	17
	37	9	17
	38	45	10
	39	13	17
	40	17	18
	41	9	6
	42	17	18
	43	22	6
	44	37	8
	45	20	1
	46	27	1
	47	31	9
	48	35	13
	49	8	8
	50	15	2
	51	33	19
	52	28	1
	53	22	11
	54	9	1
	55	49	20
	56	9	9
	57	15	4
	58	27	3
	59	14	2
	60	15	9
	61	36	1
	62	13	3
	63	41	16
	64	41	15
	65	43	8
	66	31	5
	67	44	2
	68	33	9
	69	22	2
	70	26	6
	71	21	8
	72	11	6
	73	30	9
	74	7	7
	75	13	13
	76	30	12
	77	44	1
	78	12	14
	79	34	4
	80	40	15
	81	49	7
	82	29	14
	83	49	7
	84	14	4
	85	24	8
	86	18	14
	87	43	1
	88	28	1
	89	46	15
	90	19	3
	91	31	18
	92	25	11
	93	8	16
	94	19	14
	95	6	16
	96	19	5
	97	28	3
	98	42	20
	99	18	6
	100	20	18
	15	17	44573	2605	100
	1	26	8
	2	39	7
	3	27	1
	4	42	13
	5	24	8
	6	18	1
	7	37	2
	8	28	17
	9	18	7
	10	20	16
	11	44	4
	12	27	1
	13	29	17
	14	38	18
	15	14	11
	16	33	6
	17	31	19
	18	18	7
	19	38	20
	20	15	1
	21	17	8
	22	23	4
	23	11	10
	24	8	15
	25	34	11
	26	27	10
	27	40	11
	28	46	5
	29	30	3
	30	19	6
	31	46	12
	32	39	10
	33	19	1
	34	5	17
	35	24	9
	36	6	17
	37	44	17
	38	26	10
	39	9	17
	40	28	18
	41	45	6
	42	22	18
	43	39	6
	44	45	8
	45	16	1
	46	16	1
	47	35	9
	48	29	13
	49	44	8
	50	17	2
	51	8	19
	52	42	1
	53	46	11
	54	6	1
	55	36	20
	56	32	9
	57	8	4
	58	48	3
	59	22	2
	60	17	9
	61	36	1
	62	35	3
	63	46	16
	64	35	15
	65	11	8
	66	9	5
	67	18	2
	68	6	9
	69	43	2
	70	48	6
	71	10	8
	72	40	6
	73	26	9
	74	48	7
	75	34	13
	76	40	12
	77	16	1
	78	22	14
	79	31	4
	80	47	15
	81	33	7
	82	5	14
	83	37	7
	84	16	4
	85	34	8
	86	29	14
	87	42	1
	88	10	1
	89	13	15
	90	40	3
	91	25	18
	92	6	11
	93	13	16
	94	15	14
	95	39	16
	96	46	5
	97	49	3
	98	31	20
	99	40	6
	100	41	18
	14	17	81577	1344	100
	1	43	8
	2	48	7
	3	29	1
	4	26	13
	5	44	8
	6	46	1
	7	9	2
	8	32	17
	9	15	7
	10	44	16
	11	9	4
	12	44	1
	13	39	17
	14	22	18
	15	39	11
	16	22	6
	17	21	19
	18	29	7
	19	45	20
	20	45	1
	21	12	8
	22	24	4
	23	34	10
	24	35	15
	25	18	11
	26	21	10
	27	11	11
	28	10	5
	29	41	3
	30	20	6
	31	49	12
	32	25	10
	33	6	1
	34	8	17
	35	41	9
	36	14	17
	37	30	17
	38	6	10
	39	32	17
	40	30	18
	41	38	6
	42	24	18
	43	26	6
	44	27	8
	45	5	1
	46	25	1
	47	11	9
	48	10	13
	49	26	8
	50	20	2
	51	13	19
	52	49	1
	53	31	11
	54	44	1
	55	5	20
	56	11	9
	57	36	4
	58	39	3
	59	13	2
	60	18	9
	61	25	1
	62	15	3
	63	46	16
	64	21	15
	65	40	8
	66	35	5
	67	31	2
	68	15	9
	69	24	2
	70	40	6
	71	38	8
	72	25	6
	73	24	9
	74	38	7
	75	19	13
	76	39	12
	77	25	1
	78	35	14
	79	39	4
	80	29	15
	81	5	7
	82	46	14
	83	27	7
	84	40	4
	85	47	8
	86	47	14
	87	34	1
	88	18	1
	89	44	15
	90	30	3
	91	49	18
	92	24	11
	93	24	16
	94	32	14
	95	17	16
	96	18	5
	97	13	3
	98	23	20
	99	6	6
	100	14	18
	20	8	68962	1409	100
	1	30	8
	2	46	7
	3	24	1
	4	30	13
	5	49	8
	6	13	1
	7	29	2
	8	33	17
	9	43	7
	10	30	16
	11	14	4
	12	18	1
	13	25	17
	14	32	18
	15	22	11
	16	39	6
	17	11	19
	18	48	7
	19	48	20
	20	19	1
	21	44	8
	22	14	4
	23	5	10
	24	26	15
	25	13	11
	26	25	10
	27	19	11
	28	41	5
	29	24	3
	30	36	6
	31	7	12
	32	26	10
	33	31	1
	34	40	17
	35	41	9
	36	5	17
	37	40	17
	38	34	10
	39	45	17
	40	8	18
	41	34	6
	42	29	18
	43	42	6
	44	30	8
	45	31	1
	46	48	1
	47	14	9
	48	28	13
	49	39	8
	50	9	2
	51	40	19
	52	21	1
	53	10	11
	54	23	1
	55	30	20
	56	36	9
	57	35	4
	58	25	3
	59	5	2
	60	44	9
	61	17	1
	62	44	3
	63	28	16
	64	24	15
	65	39	8
	66	33	5
	67	37	2
	68	13	9
	69	41	2
	70	15	6
	71	28	8
	72	24	6
	73	25	9
	74	34	7
	75	49	13
	76	35	12
	77	30	1
	78	29	14
	79	35	4
	80	9	15
	81	10	7
	82	17	14
	83	23	7
	84	34	4
	85	22	8
	86	22	14
	87	21	1
	88	18	1
	89	29	15
	90	43	3
	91	10	18
	92	14	11
	93	8	16
	94	18	14
	95	30	16
	96	8	5
	97	36	3
	98	48	20
	99	27	6
	100	35	18
	2	15	35322	1841	100
	1	45	8
	2	13	7
	3	32	1
	4	23	13
	5	47	8
	6	26	1
	7	17	2
	8	38	17
	9	30	7
	10	29	16
	11	5	4
	12	32	1
	13	33	17
	14	18	18
	15	7	11
	16	19	6
	17	10	19
	18	14	7
	19	16	20
	20	37	1
	21	8	8
	22	27	4
	23	15	10
	24	44	15
	25	15	11
	26	19	10
	27	45	11
	28	16	5
	29	12	3
	30	23	6
	31	43	12
	32	10	10
	33	41	1
	34	26	17
	35	17	9
	36	24	17
	37	37	17
	38	13	10
	39	11	17
	40	18	18
	41	31	6
	42	37	18
	43	37	6
	44	46	8
	45	36	1
	46	19	1
	47	36	9
	48	16	13
	49	40	8
	50	26	2
	51	17	19
	52	17	1
	53	31	11
	54	37	1
	55	13	20
	56	23	9
	57	17	4
	58	15	3
	59	8	2
	60	13	9
	61	49	1
	62	43	3
	63	42	16
	64	20	15
	65	17	8
	66	49	5
	67	12	2
	68	33	9
	69	49	2
	70	34	6
	71	44	8
	72	41	6
	73	31	9
	74	29	7
	75	19	13
	76	45	12
	77	34	1
	78	31	14
	79	22	4
	80	41	15
	81	34	7
	82	34	14
	83	30	7
	84	19	4
	85	45	8
	86	47	14
	87	45	1
	88	30	1
	89	31	15
	90	15	3
	91	15	18
	92	31	11
	93	38	16
	94	16	14
	95	17	16
	96	48	5
	97	25	3
	98	21	20
	99	12	6
	100	42	18
	15	20	56347	1390	100
	1	5	8
	2	29	7
	3	29	1
	4	46	13
	5	27	8
	6	16	1
	7	21	2
	8	36	17
	9	34	7
	10	43	16
	11	44	4
	12	40	1
	13	7	17
	14	34	18
	15	7	11
	16	42	6
	17	32	19
	18	24	7
	19	5	20
	20	25	1
	21	9	8
	22	21	4
	23	44	10
	24	38	15
	25	47	11
	26	43	10
	27	24	11
	28	35	5
	29	37	3
	30	7	6
	31	27	12
	32	26	10
	33	26	1
	34	12	17
	35	9	9
	36	22	17
	37	17	17
	38	8	10
	39	10	17
	40	47	18
	41	42	6
	42	38	18
	43	9	6
	44	13	8
	45	6	1
	46	29	1
	47	7	9
	48	18	13
	49	49	8
	50	49	2
	51	25	19
	52	40	1
	53	12	11
	54	14	1
	55	44	20
	56	6	9
	57	27	4
	58	23	3
	59	8	2
	60	35	9
	61	30	1
	62	35	3
	63	26	16
	64	15	15
	65	28	8
	66	15	5
	67	41	2
	68	33	9
	69	16	2
	70	13	6
	71	9	8
	72	24	6
	73	24	9
	74	26	7
	75	38	13
	76	17	12
	77	20	1
	78	21	14
	79	36	4
	80	44	15
	81	20	7
	82	25	14
	83	26	7
	84	39	4
	85	44	8
	86	24	14
	87	44	1
	88	28	1
	89	44	15
	90	36	3
	91	48	18
	92	15	11
	93	41	16
	94	5	14
	95	40	16
	96	43	5
	97	21	3
	98	5	20
	99	5	6
	100	39	18
	7	10	28594	1418	100
	1	46	8
	2	29	7
	3	49	1
	4	35	13
	5	18	8
	6	46	1
	7	41	2
	8	40	17
	9	30	7
	10	9	16
	11	24	4
	12	23	1
	13	9	17
	14	34	18
	15	8	11
	16	36	6
	17	16	19
	18	20	7
	19	43	20
	20	17	1
	21	28	8
	22	40	4
	23	7	10
	24	15	15
	25	35	11
	26	8	10
	27	18	11
	28	10	5
	29	17	3
	30	38	6
	31	22	12
	32	39	10
	33	10	1
	34	12	17
	35	21	9
	36	32	17
	37	11	17
	38	39	10
	39	49	17
	40	9	18
	41	5	6
	42	42	18
	43	19	6
	44	17	8
	45	43	1
	46	12	1
	47	18	9
	48	40	13
	49	29	8
	50	28	2
	51	32	19
	52	47	1
	53	25	11
	54	13	1
	55	35	20
	56	10	9
	57	24	4
	58	36	3
	59	10	2
	60	16	9
	61	30	1
	62	31	3
	63	16	16
	64	11	15
	65	9	8
	66	22	5
	67	11	2
	68	28	9
	69	24	2
	70	15	6
	71	7	8
	72	20	6
	73	26	9
	74	7	7
	75	22	13
	76	9	12
	77	13	1
	78	44	14
	79	45	4
	80	42	15
	81	29	7
	82	49	14
	83	40	7
	84	36	4
	85	24	8
	86	36	14
	87	48	1
	88	30	1
	89	31	15
	90	49	3
	91	47	18
	92	23	11
	93	44	16
	94	24	14
	95	11	16
	96	39	5
	97	18	3
	98	25	20
	99	47	6
	100	34	18
	1	5	31958	3020	100
	1	5	8
	2	15	7
	3	23	1
	4	18	13
	5	14	8
	6	20	1
	7	29	2
	8	39	17
	9	25	7
	10	26	16
	11	38	4
	12	39	1
	13	10	17
	14	20	18
	15	24	11
	16	44	6
	17	44	19
	18	47	7
	19	13	20
	20	14	1
	21	15	8
	22	46	4
	23	16	10
	24	15	15
	25	11	11
	26	48	10
	27	31	11
	28	16	5
	29	26	3
	30	39	6
	31	30	12
	32	46	10
	33	32	1
	34	5	17
	35	13	9
	36	20	17
	37	13	17
	38	6	10
	39	10	17
	40	18	18
	41	14	6
	42	36	18
	43	7	6
	44	47	8
	45	33	1
	46	12	1
	47	32	9
	48	6	13
	49	30	8
	50	11	2
	51	9	19
	52	24	1
	53	18	11
	54	9	1
	55	8	20
	56	45	9
	57	48	4
	58	37	3
	59	31	2
	60	45	9
	61	30	1
	62	49	3
	63	17	16
	64	27	15
	65	27	8
	66	48	5
	67	44	2
	68	10	9
	69	12	2
	70	22	6
	71	31	8
	72	41	6
	73	39	9
	74	18	7
	75	27	13
	76	29	12
	77	36	1
	78	15	14
	79	28	4
	80	5	15
	81	30	7
	82	10	14
	83	28	7
	84	48	4
	85	14	8
	86	32	14
	87	19	1
	88	17	1
	89	12	15
	90	49	3
	91	9	18
	92	44	11
	93	35	16
	94	21	14
	95	39	16
	96	28	5
	97	20	3
	98	37	20
	99	39	6
	100	42	18
	18	16	18502	3093	100
	1	24	8
	2	10	7
	3	44	1
	4	32	13
	5	24	8
	6	17	1
	7	15	2
	8	8	17
	9	34	7
	10	43	16
	11	43	4
	12	30	1
	13	12	17
	14	35	18
	15	15	11
	16	19	6
	17	31	19
	18	14	7
	19	20	20
	20	32	1
	21	6	8
	22	43	4
	23	5	10
	24	11	15
	25	43	11
	26	49	10
	27	21	11
	28	27	5
	29	32	3
	30	14	6
	31	13	12
	32	19	10
	33	35	1
	34	25	17
	35	12	9
	36	39	17
	37	23	17
	38	48	10
	39	36	17
	40	6	18
	41	12	6
	42	42	18
	43	25	6
	44	6	8
	45	38	1
	46	39	1
	47	20	9
	48	20	13
	49	42	8
	50	22	2
	51	10	19
	52	44	1
	53	9	11
	54	19	1
	55	17	20
	56	48	9
	57	25	4
	58	45	3
	59	5	2
	60	18	9
	61	23	1
	62	15	3
	63	36	16
	64	31	15
	65	28	8
	66	33	5
	67	35	2
	68	27	9
	69	22	2
	70	47	6
	71	11	8
	72	35	6
	73	19	9
	74	49	7
	75	18	13
	76	25	12
	77	22	1
	78	17	14
	79	5	4
	80	37	15
	81	29	7
	82	27	14
	83	26	7
	84	48	4
	85	27	8
	86	32	14
	87	48	1
	88	30	1
	89	34	15
	90	13	3
	91	23	18
	92	48	11
	93	15	16
	94	6	14
	95	22	16
	96	25	5
	97	42	3
	98	48	20
	99	12	6
	100	47	18
	11	10	42050	3940	100
	1	34	8
	2	10	7
	3	44	1
	4	40	13
	5	37	8
	6	48	1
	7	41	2
	8	11	17
	9	19	7
	10	45	16
	11	26	4
	12	5	1
	13	43	17
	14	8	18
	15	42	11
	16	6	6
	17	31	19
	18	24	7
	19	15	20
	20	15	1
	21	40	8
	22	23	4
	23	14	10
	24	31	15
	25	42	11
	26	35	10
	27	47	11
	28	46	5
	29	19	3
	30	20	6
	31	36	12
	32	15	10
	33	27	1
	34	23	17
	35	11	9
	36	47	17
	37	43	17
	38	38	10
	39	15	17
	40	37	18
	41	44	6
	42	42	18
	43	29	6
	44	10	8
	45	43	1
	46	16	1
	47	17	9
	48	11	13
	49	20	8
	50	27	2
	51	39	19
	52	28	1
	53	31	11
	54	36	1
	55	37	20
	56	42	9
	57	9	4
	58	26	3
	59	37	2
	60	9	9
	61	32	1
	62	13	3
	63	5	16
	64	8	15
	65	44	8
	66	31	5
	67	40	2
	68	38	9
	69	42	2
	70	43	6
	71	16	8
	72	13	6
	73	20	9
	74	27	7
	75	22	13
	76	20	12
	77	27	1
	78	34	14
	79	43	4
	80	28	15
	81	40	7
	82	38	14
	83	41	7
	84	49	4
	85	38	8
	86	6	14
	87	30	1
	88	34	1
	89	15	15
	90	21	3
	91	23	18
	92	42	11
	93	36	16
	94	43	14
	95	16	16
	96	11	5
	97	25	3
	98	17	20
	99	5	6
	100	39	18
	13	11	16820	3627	100
	1	12	8
	2	12	7
	3	13	1
	4	43	13
	5	49	8
	6	12	1
	7	12	2
	8	24	17
	9	39	7
	10	34	16
	11	23	4
	12	19	1
	13	20	17
	14	7	18
	15	26	11
	16	47	6
	17	43	19
	18	48	7
	19	10	20
	20	20	1
	21	25	8
	22	45	4
	23	13	10
	24	23	15
	25	6	11
	26	16	10
	27	10	11
	28	25	5
	29	8	3
	30	16	6
	31	7	12
	32	37	10
	33	47	1
	34	10	17
	35	49	9
	36	15	17
	37	15	17
	38	43	10
	39	12	17
	40	20	18
	41	48	6
	42	42	18
	43	45	6
	44	23	8
	45	40	1
	46	39	1
	47	33	9
	48	27	13
	49	20	8
	50	10	2
	51	30	19
	52	37	1
	53	32	11
	54	8	1
	55	40	20
	56	23	9
	57	5	4
	58	41	3
	59	45	2
	60	7	9
	61	49	1
	62	41	3
	63	36	16
	64	43	15
	65	12	8
	66	38	5
	67	25	2
	68	25	9
	69	12	2
	70	16	6
	71	37	8
	72	8	6
	73	20	9
	74	48	7
	75	22	13
	76	30	12
	77	38	1
	78	41	14
	79	19	4
	80	24	15
	81	14	7
	82	22	14
	83	43	7
	84	20	4
	85	40	8
	86	47	14
	87	27	1
	88	41	1
	89	49	15
	90	42	3
	91	14	18
	92	22	11
	93	30	16
	94	39	14
	95	30	16
	96	49	5
	97	38	3
	98	43	20
	99	31	6
	100	24	18
	14	3	12615	1123	100
	1	24	8
	2	17	7
	3	33	1
	4	36	13
	5	7	8
	6	49	1
	7	13	2
	8	6	17
	9	37	7
	10	18	16
	11	24	4
	12	28	1
	13	24	17
	14	7	18
	15	41	11
	16	16	6
	17	34	19
	18	23	7
	19	5	20
	20	41	1
	21	7	8
	22	31	4
	23	48	10
	24	48	15
	25	42	11
	26	37	10
	27	13	11
	28	11	5
	29	28	3
	30	24	6
	31	11	12
	32	39	10
	33	49	1
	34	12	17
	35	32	9
	36	28	17
	37	27	17
	38	36	10
	39	7	17
	40	28	18
	41	9	6
	42	9	18
	43	17	6
	44	45	8
	45	11	1
	46	18	1
	47	48	9
	48	29	13
	49	31	8
	50	31	2
	51	11	19
	52	27	1
	53	28	11
	54	12	1
	55	14	20
	56	34	9
	57	31	4
	58	41	3
	59	32	2
	60	15	9
	61	13	1
